"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A36WD8DT","journalArticle","2010","Bowers, Alex J.","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students: Grades, Data Driven Decision Making, Dropping out and Hierarchical Cluster Analysis","Practical Assessment, Research & Evaluation","","1531-7714","","","School personnel currently lack an effective method to pattern and visually interpret disaggregated achievement data collected on students as a means to help inform decision making. This study, through the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district (n=188), demonstrates a novel application of hierarchical cluster analysis and pattern visualization in which all data points collected on every student in a cohort can be patterned, visualized and interpreted to aid in data driven decision making by teachers and administrators. Additionally, as a proof-of-concept study, overall schooling outcomes, such as student dropout or taking a college entrance exam, are identified from the data patterns and compared to past methods of dropout identification as one example of the usefulness of the method. Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns from either K-12 or K-8. (Contains 5 figures.)","2010-05","2017-10-26 15:10:53","2017-10-26 15:10:53","2014-09-24 19:31:29","","","7","15","","","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students","","","","","","","en","","","","","ERIC","","","<p>Notes:</p> <p>I should have read this article at the beginning of the semester because most of the information covered in this article are closely connected to what we have learned in this semester.</p> <p>I am so glad that I can read about a real case in analyzing the education data for k-12 schools to help reform the education policies and access the students situation before deciding whether they should dropout or not. Having gone through all the assignments and got familiar with all the codes, I am now familiar with the charts mentioned in this article and all the analyzing methods the researchers have used.</p> <p>Although there are still a lot of questions needed to be answered in the future development of education data analysis, the current trend of development marks a bright future for this field.</p>","","http://eric.ed.gov/?id=EJ933686","","data; data analysis; Decision Making; Dropouts; Elementary School Students; Grades (Scholastic); Identification; MULTIVARIATE analysis; School Districts; Secondary School Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YYCS7WJT","journalArticle","2014","Grunspan, Daniel Z.; Wiggins, Benjamin L.; Goodreau, Steven M.","Understanding Classrooms through Social Network Analysis: A Primer for Social Network Analysis in Education Research","CBE-Life Sciences Education","",", 1931-7913","10.1187/cbe.13-08-0162","http://www.lifescied.org/content/13/2/167","Social interactions between students are a major and underexplored part of undergraduate education. Understanding how learning relationships form in undergraduate classrooms, as well as the impacts these relationships have on learning outcomes, can inform educators in unique ways and improve educational reform. Social network analysis (SNA) provides the necessary tool kit for investigating questions involving relational data. We introduce basic concepts in SNA, along with methods for data collection, data processing, and data analysis, using a previously collected example study on an undergraduate biology classroom as a tutorial. We conduct descriptive analyses of the structure of the network of costudying relationships. We explore generative processes that create observed study networks between students and also test for an association between network position and success on exams. We also cover practical issues, such as the unique aspects of human subjects review for network studies. Our aims are to convince readers that using SNA in classroom environments allows rich and informative analyses to take place and to provide some initial tools for doing so, in the process inspiring future educational studies incorporating relational data.","2014-06-20","2017-10-26 15:10:54","2017-10-26 15:10:54","2014-08-20 20:21:46","167-178","","2","13","","CBE Life Sci Educ","Understanding Classrooms through Social Network Analysis","","","","","","","en","","","","","www.lifescied.org","","","<p>Notes:</p> <p>Living in an era when people cannot live without social media, I am so glad to see someone discussing about its influence on students' learning. It is interesting to see that the researchers analyze the relationship between students' connection with each other and their results in examinations. Also, the researchers are cautious enough to take the changes in relationship overtime into consideration. I think this study is of great value for both teachers and students. For teachers, they can help the students to form study groups which can help them achieve the best study results. For the students, with the help of this study,they can find the partners who can help them the most.</p>","","http://www.lifescied.org/content/13/2/167","Week 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5E89BRHU","blogPost","2014","Young, Jeffrey R.","Why Students Should Own Their Educational Data","The Chronicle of Higher Education Blogs: Wired Campus","","","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","2014-08-21","2017-10-26 15:10:54","2017-10-26 15:10:54","2014-08-23 21:32:22","","","","","","","","","","","","","","","","","","","","","","<p>Notes:</p> <p>Just as is stated in this interview, ""It’s not that people don’t have particular habits and styles of learning."" it is that they do not have the data to find the relationship between their learning habits and their learning performance. Why students should own their learning data? I think the main reason would be that it is their privacy. Many schools in China like to send the students' exam grade directly to the students' parents. I think it is not a good way. Although letting the parents know how students are doing at school is good for them to help the students with their problems in learning, they have forgotten that these data are the students' privacy. While some of the students' data are shared with parents, students themselves sometimes do not have the access to their own educational data. It is the most irony thing.</p>","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GKEVE56U","journalArticle","1994","Corbett, Albert T.; Anderson, John R.","Knowledge tracing: Modeling the acquisition of procedural knowledge","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/BF01099821","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/BF01099821","This paper describes an effort to model students' changing knowledge state during skill acquisition. Students in this research are learning to write short programs with the ACT Programming Tutor (APT). APT is constructed around a production rule cognitive model of programming knowledge, called theideal student model. This model allows the tutor to solve exercises along with the student and provide assistance as necessary. As the student works, the tutor also maintains an estimate of the probability that the student has learned each of the rules in the ideal model, in a process calledknowledge tracing. The tutor presents an individualized sequence of exercises to the student based on these probability estimates until the student has ‘mastered’ each rule. The programming tutor, cognitive model and learning and performance assumptions are described. A series of studies is reviewed that examine the empirical validity of knowledge tracing and has led to modifications in the process. Currently the model is quite successful in predicting test performance. Further modifications in the modeling process are discussed that may improve performance levels.","1994-12-01","2017-10-26 15:10:54","2017-10-26 15:10:54","2013-04-21 21:21:19","253-278","","4","4","","User Model User-Adap Inter","Knowledge tracing","","","","","","","en","","","","","link.springer.com.ezp-prod1.hul.harvard.edu","","","<p>Notes:</p> <p>Sorry, I really want to read this article but I do not have Harvard key so I cannot get access to it.</p>","","","","Education (general); empirical validity; individual differences; intelligent tutoring systems; Learning; Management of Computing and Information Systems; mastery learning; Multimedia Information Systems; procedural knowledge; Psychology, general; student modeling; User Interfaces and Human Computer Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGDW8J9A","conferencePaper","2012","Siemens, George; Baker, Ryan S. J. d.","Learning Analytics and Educational Data Mining: Towards Communication and Collaboration","Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge","978-1-4503-1111-3","","10.1145/2330601.2330661","http://doi.acm.org/10.1145/2330601.2330661","Growing interest in data and analytics in education, teaching, and learning raises the priority for increased, high-quality research into the models, methods, technologies, and impact of analytics. Two research communities -- Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need. This paper argues for increased and formal communication and collaboration between these communities in order to share research, methods, and tools for data mining and analysis in the service of developing both LAK and EDM fields.","2012","2017-10-26 15:10:54","2017-10-26 15:10:54","2015-01-16 03:15:55","252–254","","","","","","Learning Analytics and Educational Data Mining","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","<p>Notes:</p> <p>I don't know why but I was requested to pay for this article.</p>","","","","Collaboration; educational data mining; learning analytics and knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53Z7IVYC","book","2015","Zheng, Alice","Evaluating Machine Learning Models","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","Data science today is a lot like the Wild West: there’s endless opportunity and excitement, but also a lot of chaos and confusion. If you’re new to data science and applied machine learning, evaluating a machine-learning model can seem pretty overwhelming...","2015-09","2017-10-26 15:10:55","2017-10-26 15:10:55","2015-12-15 18:26:39","","","","","","","","","","","","O'Reily Media","Sebastopol, CA","","","","","","","","","<p>Notes:</p> <p>This book is very informative. It introduces machine learning models in a very systematic way. From it, I learned different types of evaluation metrics, difference of offline and online evaluation mechanisms, hyperparameter search and online testing mechanisms.</p> <p>In chapter one, I read about the classification metrics, which I have learned in the class and once put into practice in analyzing the data. I also read about other metrics that I have never learned in statistics. The ranking metrics is a new thing for me. I have never learned it but after reading through this chapter, I know that it is related to binary classification.</p> <p>In chapter 2, I learned about the offline evaluation mechanisms and the difference between model validation and testing.</p> <p>In chapter 3, I learned about hyperparameter tuning. I have learned that it is the hardest one to handle in the realm of machine learning. Unfortunately, I could not understand the formula in this chapter.</p> <p>All in all, this book is very comprehensive. It contains a lot of information and has explained a lot of problems in detail.</p>","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REGKNSLJ","videoRecording","2015","Educause","Why Is Measuring Learning So Difficult?","","","","","https://www.youtube.com/watch?v=_iv8A1pHNYA","Several higher education learning and assessment professionals discuss the difficulties of measuring learning.","2015-08-17","2017-10-26 15:10:55","2017-10-26 15:10:55","2016-01-17 18:50:57","","","","","","","","","","","","","","","","","","","YouTube","","","<p>Notes:</p> <p>Learning for me, as is said by one of the speaker in this video, ""is a personal thing"". It is very difficult to measure and predict. Since people's motivation would change during time, the study result would also change. When I was in high school, I could always see some students who do not learn well. They usually do not complete the assignments and do badly in quizzes. However, some of these students have the ability to perform well in important exams such as final examination or even more important ones such as college entrance examination. If you try to build a metrics and predict their study result through their quiz results or through their previous learning performance.</p>","","","","Learning; Assessment; Education; educational assessment; EDUCAUSE; Higher Education; learners; Teaching and learning","","","","","","","","","","","","","","","","","","","","","470 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3HUNXJZ","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2017-10-26 15:10:55","2017-10-26 15:10:55","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>Notes:</p> <p>The comic is funny but can generate thoughts from readers. I have once imagined if education becomes politics what the world would be like. Asian countries probably would strive to death in achieving success of this competition. Sorry I don;t understand the clock thing, it must be a joke among the engineers.</p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5M3NM7BD","webpage","2015","RStudio","The Data Wrangling Cheatsheet","","","","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","2015-01","2017-10-26 15:10:55","2017-10-26 15:10:55","2016-01-18 18:42:27","","","","","","","","","","","","","","","","","","","","","","<p>Notes:</p> <p>This cheat sheet gave me much help in learning R language after class. When I first did some of the assignments, I totally had no idea of how to deal with all the problems, but when I read through this cheat sheet, it offered me hints and helped me manage to finish the problems.</p> <p>Overall, all the codes covered in this sheet teaches me how to convert, add, select or delete specific data in a dataset. Just as Professor Lang has mentioned in the class, R is a totally new language. Then this sheet acts as a very basic dictionary for a newbie like me to look up to when completing the assignment.</p>","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3IWAZXTH","conferencePaper","2014","Clow, Doug","Data wranglers: human interpreters to help close the feedback loop","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","","","","","","2014","2017-10-26 15:10:55","2017-10-26 15:10:55","","49–53","","","","","","","","","","","ACM","","","","","","","","","","<p>Notes:</p> <p>I don't know why but I was requested to pay for this article.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
