"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5BI9CY5E","journalArticle","2010","Bowers, Alex J.","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students: Grades, Data Driven Decision Making, Dropping out and Hierarchical Cluster Analysis","Practical Assessment, Research & Evaluation","","1531-7714","","","School personnel currently lack an effective method to pattern and visually interpret disaggregated achievement data collected on students as a means to help inform decision making. This study, through the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district (n=188), demonstrates a novel application of hierarchical cluster analysis and pattern visualization in which all data points collected on every student in a cohort can be patterned, visualized and interpreted to aid in data driven decision making by teachers and administrators. Additionally, as a proof-of-concept study, overall schooling outcomes, such as student dropout or taking a college entrance exam, are identified from the data patterns and compared to past methods of dropout identification as one example of the usefulness of the method. Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns from either K-12 or K-8. (Contains 5 figures.)","2010-05","2017-09-27 06:50:29","2017-09-27 06:50:29","2014-09-24 19:31:29","","","7","15","","","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students","","","","","","","en","","","","","ERIC","","","<p>Data driven decision making (3DM) </p> <p>Primarily has focused on test scores, he’s looking at grade assignment too</p> <p>aggregated descriptive statistics give only an overview of the central tendency of a sample, obscuring the actual trends in individual student achievement that may provide the clues to inform teachers and school leaders that a student has shifted from on-track performance to significantly challenged with school. </p> <p>An alternative is to inspect every data element individually for each student, but  understanding and interpreting trends becomes impossible. </p> <p>a third option, single student course failures could be used, since early failure in reading or mathematics has been shown to be highly predictive of student schooling outcomes  However, this issue returns to the problem of reducing the data represented by individual student achievement trends to aggregated means and fitted regression slope equations that are generalizable to the population, but less useful for making data driven decisions for individual students and schools.</p> <p>Author combines hierarchical cluster analysis (HCA) and heatmaps to pattern and interpret longitudinal trends in student data, such as teacher-assigned grades <br /><br /><br /><br /><br /></p>","","http://eric.ed.gov/?id=EJ933686","","data; data analysis; Decision Making; Dropouts; Elementary School Students; Grades (Scholastic); Identification; MULTIVARIATE analysis; School Districts; Secondary School Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JE7NM7HS","journalArticle","2014","Grunspan, Daniel Z.; Wiggins, Benjamin L.; Goodreau, Steven M.","Understanding Classrooms through Social Network Analysis: A Primer for Social Network Analysis in Education Research","CBE-Life Sciences Education","",", 1931-7913","10.1187/cbe.13-08-0162","http://www.lifescied.org/content/13/2/167","Social interactions between students are a major and underexplored part of undergraduate education. Understanding how learning relationships form in undergraduate classrooms, as well as the impacts these relationships have on learning outcomes, can inform educators in unique ways and improve educational reform. Social network analysis (SNA) provides the necessary tool kit for investigating questions involving relational data. We introduce basic concepts in SNA, along with methods for data collection, data processing, and data analysis, using a previously collected example study on an undergraduate biology classroom as a tutorial. We conduct descriptive analyses of the structure of the network of costudying relationships. We explore generative processes that create observed study networks between students and also test for an association between network position and success on exams. We also cover practical issues, such as the unique aspects of human subjects review for network studies. Our aims are to convince readers that using SNA in classroom environments allows rich and informative analyses to take place and to provide some initial tools for doing so, in the process inspiring future educational studies incorporating relational data.","2014-06-20","2017-09-27 06:50:29","2017-09-27 06:50:29","2014-08-20 20:21:46","167-178","","2","13","","CBE Life Sci Educ","Understanding Classrooms through Social Network Analysis","","","","","","","en","","","","","www.lifescied.org","","","<p>Network Types:</p> <p>Unipartite: consist of only one type of actor</p> <p>Bipartite: two mode</p> <p>Directional: one way or two way</p> <p>Egocentric studies focus on a sample of individuals (called “egos”) and the local social environment surrounding them without explicitly attempting to “connect the dots” in the network further.</p> <p>census networks, sometimes referred to as whole networks, collect data from an entire bounded population of actors, including identifiable information about the respondents’ relational partners. These alters are then identified among the set of respondents, yielding a complete picture of the network.</p> <p>network density. The density of a network is a measurement of how many links are ob- served in a whole network divided by the total number of links that could exist if every actor were connected to every other actor.</p> <p>homophily: a propensity for similar actors to be disproportionately connected in a relation of interest.</p> <p>Social selection occurs when a relationship is more likely to occur due to two actors having the same attributes</p> <p>Social influence occurs when individuals change their attributes to match those of their relational partners, due to influence from those partners.</p> <p>Triads and transitivity: Transitivity is a simple, local measure of a more general set of concepts related to clustering or cohesion, which may extend to much larger groups beyond size three.</p> <p>a preponderance of transitive triads is considered an indicator of hierarchy (with A always giving and C always receiving), while a preponderance of cyclical triads is an indicator of egalitarianism (with everyone giving and everyone receiving).</p> <p>degree centrality - the total number of connections a node has. In networks in which relations are</p> <p>directional, this includes measures of inde- gree and outdegree</p> <p>closeness centrality - how close one actor is to other actors on average, measured along geodesics.</p> <p>betweenness centrality - focuses on whether actors serve as bridges in the shortest paths between two actors.</p> <p>eigenvector centrality - being connected to other well-connected individuals</p> <p>Timing of data collection is important; can do it over a period of time</p> <p>IRB: Data used solely for curricular improvement and not for gen- eralizable research often do not require consent, but any use of the data for generalizable research does (Martin and In- wood, 2012)</p> <p>Because social networks often describe vulnerable populations, talking with IRB is important; this can be especially true for educational network research, when researchers are often also acting as instructors or supervisors to the student subjects and are thus in a position of authority. This may create the impression in students’ minds that re- search participation is linked to student assessment.</p> <p>In many scenarios, re- searchers must plan on anonymizing or removing identifiers on data</p> <p>opt-in and opt-out procedures:</p> <p>a standard opt-in procedure would use an individual not involved with the course to talk students through a consent script, answer questions, and retrieve signed consent forms from consenting subjects. While the opt-in procedures are more common and foreground subject protection, they tend to omit data with a bias toward underserved and less successful populations.</p> <p>An opt-out procedure would provide the same opportunities for student information and questions but ask subjects to opt out by signing a centrally located and easily accessible form kept confidential from researchers until after the research is completed. commonly leads to higher rates of data return.<br />Matrices:</p> <p>sociomatrix or adjacency matrix - A unipartite sociomatrix will always be square, with as many rows and columns as there are respondents. For undirected networks, the sociomatrix will be symmetric along the main diagonal; for undirected, the upper and lower triangles will instead store different information.</p> <p>Matrices for binary networks will be filled with 1s and 0s, indicating the existence of a tie or not, respectively.</p> <p>edgelist, a two-column matrix with each row identifying a pair of nodes in a relationship</p> <p>Matrices for binary networks will be filled with 1s and 0s, indicating the existence of a tie or not, respectively.</p> <p>In cases of nonbinary ties (e.g., how many hours each student studied together) the numbers within the matrix may exceed one. The matrix storing nodal attribute information need not be square; it will have a row for each respondent and a column for each attribute measured. <br /><br /><br /><br /></p>","","http://www.lifescied.org/content/13/2/167","Week 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X7A4WGAP","blogPost","2014","Young, Jeffrey R.","Why Students Should Own Their Educational Data","The Chronicle of Higher Education Blogs: Wired Campus","","","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","2014-08-21","2017-09-27 06:50:29","2017-09-27 06:50:29","2014-08-23 21:32:22","","","","","","","","","","","","","","","","","","","","","","<p>historically, learning data has been presented and digested on a meta level, because that is the only way that it could be presented</p> <p>now, there are opportunities to collect and retrieve data on more individualized and contextualized bases</p> <p>The more granular and more specific the data can be, particularly in terms of context, the better the analysis can be, which could lead to better learning</p> <p>Organizations can be developed which can secure and provide to students their data, for better learning outcomes</p>","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L8BL83S5","journalArticle","1994","Corbett, Albert T.; Anderson, John R.","Knowledge tracing: Modeling the acquisition of procedural knowledge","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/BF01099821","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/BF01099821","This paper describes an effort to model students' changing knowledge state during skill acquisition. Students in this research are learning to write short programs with the ACT Programming Tutor (APT). APT is constructed around a production rule cognitive model of programming knowledge, called theideal student model. This model allows the tutor to solve exercises along with the student and provide assistance as necessary. As the student works, the tutor also maintains an estimate of the probability that the student has learned each of the rules in the ideal model, in a process calledknowledge tracing. The tutor presents an individualized sequence of exercises to the student based on these probability estimates until the student has ‘mastered’ each rule. The programming tutor, cognitive model and learning and performance assumptions are described. A series of studies is reviewed that examine the empirical validity of knowledge tracing and has led to modifications in the process. Currently the model is quite successful in predicting test performance. Further modifications in the modeling process are discussed that may improve performance levels.","1994-12-01","2017-09-27 06:50:30","2017-09-27 06:50:30","2013-04-21 21:21:19","253-278","","4","4","","User Model User-Adap Inter","Knowledge tracing","","","","","","","en","","","","","link.springer.com.ezp-prod1.hul.harvard.edu","","","<p>Examines the use of a programming tutor and its effectiveness on student learning in a self-paced environment</p> <p>Only an abstract and short stub   </p>","","","","Learning; Education (general); empirical validity; individual differences; intelligent tutoring systems; Management of Computing and Information Systems; mastery learning; Multimedia Information Systems; procedural knowledge; Psychology, general; student modeling; User Interfaces and Human Computer Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L4T8TSF8","conferencePaper","2012","Siemens, George; Baker, Ryan S. J. d.","Learning Analytics and Educational Data Mining: Towards Communication and Collaboration","Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge","978-1-4503-1111-3","","10.1145/2330601.2330661","http://doi.acm.org/10.1145/2330601.2330661","Growing interest in data and analytics in education, teaching, and learning raises the priority for increased, high-quality research into the models, methods, technologies, and impact of analytics. Two research communities -- Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need. This paper argues for increased and formal communication and collaboration between these communities in order to share research, methods, and tools for data mining and analysis in the service of developing both LAK and EDM fields.","2012","2017-09-27 06:50:30","2017-09-27 06:50:30","2015-01-16 03:15:55","252–254","","","","","","Learning Analytics and Educational Data Mining","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","<p>“big data” + computation = improving learning processes</p> <p><br />Two communities: Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK)</p> <p>EDM has a considerably greater focus on automated discovery, and LAK has a considerably greater focus on leveraging human judgment.</p> <p>EDM models are more often used as the basis of automated adaptation, conducted by a computer system such as an intelligent tutoring system. By contrast, LAK models are more often designed to inform and empower instructors and learners</p> <p>LAK researchers typically place a stronger emphasis on attempting to understand systems as wholes, in their full complexity. </p>","","","","Collaboration; educational data mining; learning analytics and knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKPS5QKU","book","2015","Zheng, Alice","Evaluating Machine Learning Models","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","Data science today is a lot like the Wild West: there’s endless opportunity and excitement, but also a lot of chaos and confusion. If you’re new to data science and applied machine learning, evaluating a machine-learning model can seem pretty overwhelming...","2015-09","2017-09-27 06:50:30","2017-09-27 06:50:30","2015-12-15 18:26:39","","","","","","","","","","","","O'Reily Media","Sebastopol, CA","","","","","","","","","<p>Classification is about predicting class labels given input data. </p> <p>In binary classification, there are two possible output classes. In multi‐ class classification, there are more than two possible classes. </p> <p>Accuracy simply measures how often the classifier makes the correct prediction. </p> <p>False negatives can be worse than false positives (look at the situation) - e.g., diagnosing no cancer when there is, v. Diagnosing cancer when there isn’t.<br />Per-class accuracy</p> <p>Log-loss is a “soft” measurement of accuracy that incorporates this idea of probabilistic confidence. </p> <p>AUC stands for area under the curve. Here, the curve is the receiver operating characteristic curve, or ROC curve for short. The ROC curve shows the sensitivity of the classifier by plotting the rate of true positives to the rate of false positives. In other words, it shows you how many correct positive</p> <p>classifications can be gained as you allow for more and more false positives. The ROC curve is not just a single number; it is a whole curve. </p> <p>Precision answers the question, “Out of the items that the ranker/classifier predicted to be relevant, how many are truly relevant?” </p> <p>Recall answers the question, “Out of all the items that are truly relevant, how many are found by the ranker/classifier?” </p> <p>precision = # happy correct answers / # total items returned by ranker </p> <p>recall = # happy correct answers / # total relevant items </p> <p>harmonic mean: F1 = 2(precision*recall / precision + recall) </p> <p>NDCG - normalized discounted cumulative gain. There are three closely related metrics here: cumulative gain (CG), discounted cumulative gain (DCG), and finally, normalized discounted cumulative gain. </p> <p>Cumulative gain sums up the relevance of the top k items. </p> <p>Discounted cumulative gain discounts items that are further down the list. </p> <p>Normalized discounted cumulative gain is a normalized version of discounted cumulative gain. It divides the DCG by the perfect DCG score, so that the normalized score always lies between 0.0 and 1.0. <br />regression:</p> <p>RMSE (root-mean-square error), also known as RMSD (root-mean-square deviation). This is defined as the square root of the average squared distance between the actual score and the predicted score </p> <p>RMSE, because it is an average, it is sensitive to large outliers. If the regressor performs really badly on a single data point, the average error could be very big.In statistical terms, we say that the mean is not robust (to large outliers). </p> <p>median absolute percentage: MAPE = median (of absolute value of)yi − yi /yi</p> <p>Look out for data outliers which could skew the overall data<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /></p>","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53FJKITX","videoRecording","2015","Educause","Why Is Measuring Learning So Difficult?","","","","","https://www.youtube.com/watch?v=_iv8A1pHNYA","Several higher education learning and assessment professionals discuss the difficulties of measuring learning.","2015-08-17","2017-09-27 06:50:30","2017-09-27 06:50:30","2016-01-17 18:50:57","","","","","","","","","","","","","","","","","","","YouTube","","","<p>simplification waters down meaning</p> <p>can't measure, too contextual in meaningful way</p> <p>weak tools in humanities</p> <p>learning is personal; construct of learning is difficult but can measure behavior</p> <p>no reliable simple proxy indicators that we can trust</p> <p>ranges from curiosity to memory</p> <p>can measure indicators of understanding but not understanding itself</p> <p>cultural, social, psychological factors to consider</p> <p>need to measure pre competencies</p> <p>learning is the growth in competence</p> <p>measure constructs or achievement</p> <p>analytics for the learner would be interesting</p> <p>hard to define learning</p>","","","","Assessment; Education; educational assessment; EDUCAUSE; Higher Education; learners; Learning; Teaching and learning","","","","","","","","","","","","","","","","","","","","","470 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"5KZJLSWY","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2017-09-27 06:50:30","2017-09-27 06:50:30","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>cute cartoon</p> <p>need to understand data better before reaching conclusions. </p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFYEPPAB","webpage","2015","RStudio","The Data Wrangling Cheatsheet","","","","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","2015-01","2017-09-27 06:50:31","2017-09-27 06:50:31","2016-01-18 18:42:27","","","","","","","","","","","","","","","","","","","","","","<p>essential tips on sorting data</p> <p> </p>","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KFVJLQLH","conferencePaper","2014","Clow, Doug","Data wranglers: human interpreters to help close the feedback loop","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","","","","","","2014","2017-09-27 06:50:31","2017-09-27 06:50:31","","49–53","","","","","","","","","","","ACM","","","","","","","","","","<p>Because learning is complex, need people to be interpreting the data, engaging in sense-making activities to mediate the information in ways that enable intelligent action.</p> <p>need to connect data wranglers/analysts with the practitioners that could benefit from the data</p> <p>Open University example where it is being done</p> <p>Gains have been made in certain areas, although the funding structure has changed which has correlated with reduced metrics, so they can't gauge the effectiveness of the program.  They think it is working, however.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
