"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SE7C7WLT","webpage","","","Video: Why Is Measuring Learning So Difficult?","","","","","https://er.educause.edu:443/multimedia/2015/8/why-is-measuring-learning-so-difficult-v","From analytics to teaching and learning, several higher ed professionals weigh in on the challenge of attempting to measure comprehension.","","2017-10-06 03:27:55","2017-10-06 03:27:55","2017-10-06 03:27:55","","","","","","","Video","","","","","","","","","","","","","","","<p>Why is measuring learning so difficult? As far as I am concerned, learning is a complex process which contains many components, such as human cognition, social and culture influence. Also, learning happens everywhere and any time. It is hard for people to actually capture the learning data. What people can do is to capture and record the behavior and outcomes of learning. However, the learning process in people’s head is really difficult to measure.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73FB5JUU","webpage","2017","","Chapter 1","Society for Learning Analytics Research (SoLAR)","","","","https://solaresearch.org/hla-17/hla17-chapter1/","Handbook of Learning Analytics First Edition Theory and Learning Analytics Simon Knight & Simon Buckingham Shum Download Book Download Chapter Download Chapter Download Book Abstract The challe…","2017-03-25","2017-10-06 03:30:02","2017-10-06 03:30:02","2017-10-06 03:30:02","","","","","","","","","","","","","","","","","","","","","","<p>Dr. Knight and Dr. Shum offers us with insightful understandings of learning analytics. They put forward a triadic depiction of the relationship between elements of theory and practice in the development of learning analytic techniques, which is of great help to me. As learning is a complex process, there are a lot of implicit claims we should be aware of when doing the assessment. Dr. Knight and Shum raised six questions to better understand measurement. We measure what we value.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZZG8FVB","webpage","2017","","Chapter 4","Society for Learning Analytics Research (SoLAR)","","","","https://solaresearch.org/hla-17/hla17-chapter4/","Handbook of Learning Analytics First Edition Ethics and Learning Analytics: Charting the (Un)Charted Paul Prinsloo & Sharon Slade Download Chapter Download Book Abstract As the field of learnin…","2017-05-10","2017-10-06 03:31:58","2017-10-06 03:31:58","2017-10-06 03:31:58","","","","","","","","","","","","","","","","","","","","","","<p>As far as I am concerned, it is important for Learning Analytics researchers to keep the moral code in mind because learning analytics is a means of doing something to the student without that student necessarily knowing further exploration of issues around surveillance, student privacy and institutional accountability. In this process, the management, classification and storage of data all relate to the privacy of students. Since learning analytics is an immature discipline, there are a lot of ethical implications in the collection, analysis of student data to be considered. I am in favor with the idea that learning analytics researchers should accept the ethical principles before conducting research.</p>","/Users/rita/Zotero/storage/S73ZLKAM/hla17-chapter4.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
