"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Y34MA9I8","journalArticle","2010","Bowers, Alex J.","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students: Grades, Data Driven Decision Making, Dropping out and Hierarchical Cluster Analysis","Practical Assessment, Research & Evaluation","","1531-7714","","","School personnel currently lack an effective method to pattern and visually interpret disaggregated achievement data collected on students as a means to help inform decision making. This study, through the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district (n=188), demonstrates a novel application of hierarchical cluster analysis and pattern visualization in which all data points collected on every student in a cohort can be patterned, visualized and interpreted to aid in data driven decision making by teachers and administrators. Additionally, as a proof-of-concept study, overall schooling outcomes, such as student dropout or taking a college entrance exam, are identified from the data patterns and compared to past methods of dropout identification as one example of the usefulness of the method. Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns from either K-12 or K-8. (Contains 5 figures.)","2010-05","2017-09-07 21:23:18","2017-09-07 21:23:18","2014-09-24 19:31:29","","","7","15","","","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students","","","","","","","en","","","","","ERIC","","","<p>Data-Driven Decision Making (3DM) -  Hierarchical cluster analysis</p> <p>Problem: School lack an effective method to pattern and visually interpret disaggregated achievement data collected on students to help inform decision making.</p> <p>Goal: demonstrates a novel application of hierarchical cluster analysis and pattern visualization</p> <p>Data: every student in a cohort</p> <p>Method: the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district; compared to past methods of dropout identification as one example of the usefulness of the method. </p> <p>Outcome: student dropout or taking a college entrance exam</p> <p>Result: Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns</p>","","http://eric.ed.gov/?id=EJ933686","","data; data analysis; Decision Making; Dropouts; Elementary School Students; Grades (Scholastic); Identification; MULTIVARIATE analysis; School Districts; Secondary School Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MNGW5KK","journalArticle","2014","Grunspan, Daniel Z.; Wiggins, Benjamin L.; Goodreau, Steven M.","Understanding Classrooms through Social Network Analysis: A Primer for Social Network Analysis in Education Research","CBE-Life Sciences Education","",", 1931-7913","10.1187/cbe.13-08-0162","http://www.lifescied.org/content/13/2/167","Social interactions between students are a major and underexplored part of undergraduate education. Understanding how learning relationships form in undergraduate classrooms, as well as the impacts these relationships have on learning outcomes, can inform educators in unique ways and improve educational reform. Social network analysis (SNA) provides the necessary tool kit for investigating questions involving relational data. We introduce basic concepts in SNA, along with methods for data collection, data processing, and data analysis, using a previously collected example study on an undergraduate biology classroom as a tutorial. We conduct descriptive analyses of the structure of the network of costudying relationships. We explore generative processes that create observed study networks between students and also test for an association between network position and success on exams. We also cover practical issues, such as the unique aspects of human subjects review for network studies. Our aims are to convince readers that using SNA in classroom environments allows rich and informative analyses to take place and to provide some initial tools for doing so, in the process inspiring future educational studies incorporating relational data.","2014-06-20","2017-09-07 21:23:19","2017-09-07 21:23:19","2014-08-20 20:21:46","167-178","","2","13","","CBE Life Sci Educ","Understanding Classrooms through Social Network Analysis","","","","","","","en","","","","","www.lifescied.org","","","<p>Social Interaction with students</p> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Network Types.</p> <p>1. the number of types of actors they contain.</p> <p>unipartite: only one type of actor</p> <p>bipartite: linking actors with the groups to which they belong</p> <p>2. the nature of the ties they contain</p> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>undirected:  ties between actors are inherently bidirectional</p> <p>directed:  has an associated direction</p> <p>3. Ties can also be binary or valued</p> </div> </div> </div> </div> </div> </div>","","http://www.lifescied.org/content/13/2/167","Week 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65F4KWQ6","blogPost","2014","Young, Jeffrey R.","Why Students Should Own Their Educational Data","The Chronicle of Higher Education Blogs: Wired Campus","","","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","2014-08-21","2017-09-07 21:23:19","2017-09-07 21:23:19","2014-08-23 21:32:22","","","","","","","","","","","","","","","","","","","","","","<p>Students are human subjects with different starting level and various at each skills.</p> <p>The population studies can not apply to individual in the group.</p> <p>learning style: can't apply to individuals at average</p> <p>aggregate data: draw inferences about a population from a sample; Personality research is contextualized.</p> <p>AI: user should own their data</p>","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INQ947V4","journalArticle","1994","Corbett, Albert T.; Anderson, John R.","Knowledge tracing: Modeling the acquisition of procedural knowledge","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/BF01099821","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/BF01099821","This paper describes an effort to model students' changing knowledge state during skill acquisition. Students in this research are learning to write short programs with the ACT Programming Tutor (APT). APT is constructed around a production rule cognitive model of programming knowledge, called theideal student model. This model allows the tutor to solve exercises along with the student and provide assistance as necessary. As the student works, the tutor also maintains an estimate of the probability that the student has learned each of the rules in the ideal model, in a process calledknowledge tracing. The tutor presents an individualized sequence of exercises to the student based on these probability estimates until the student has ‘mastered’ each rule. The programming tutor, cognitive model and learning and performance assumptions are described. A series of studies is reviewed that examine the empirical validity of knowledge tracing and has led to modifications in the process. Currently the model is quite successful in predicting test performance. Further modifications in the modeling process are discussed that may improve performance levels.","1994-12-01","2017-09-07 21:23:19","2017-09-07 21:23:19","2013-04-21 21:21:19","253-278","","4","4","","User Model User-Adap Inter","Knowledge tracing","","","","","","","en","","","","","link.springer.com.ezp-prod1.hul.harvard.edu","","","<p>1. EDM and LAK appears along with the emergence of big data.</p> <p>2. Similarity: goals of improving education by assessment; gain insight into organizational activities</p> <p>3. Distinctions:</p> <p>- Discovery: have the exact opposite key and tool</p> <p>- Reduction: LAK on full complexity while EDM focus on individual components</p> <p>- Origins: LAK from semantic web, while EDM from educational software and student modeling</p> <p>- Adapation: LAK focus on human adaption, while EDM only on machine/automated adaption</p> <p>- Techniques: LAK is more like semantic/qualitative analysis; EDM: data mining models with quantitative analysis</p>","","","","Education (general); empirical validity; individual differences; intelligent tutoring systems; Learning; Management of Computing and Information Systems; mastery learning; Multimedia Information Systems; procedural knowledge; Psychology, general; student modeling; User Interfaces and Human Computer Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRY35MZ9","conferencePaper","2012","Siemens, George; Baker, Ryan S. J. d.","Learning Analytics and Educational Data Mining: Towards Communication and Collaboration","Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge","978-1-4503-1111-3","","10.1145/2330601.2330661","http://doi.acm.org/10.1145/2330601.2330661","Growing interest in data and analytics in education, teaching, and learning raises the priority for increased, high-quality research into the models, methods, technologies, and impact of analytics. Two research communities -- Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need. This paper argues for increased and formal communication and collaboration between these communities in order to share research, methods, and tools for data mining and analysis in the service of developing both LAK and EDM fields.","2012","2017-09-07 21:23:19","2017-09-07 21:23:19","2015-01-16 03:15:55","252–254","","","","","","Learning Analytics and Educational Data Mining","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","<p>Future: the impact of data and analytics within education will be transformative at primary, secondary, and post-secondary levels in both area of LAK and ED.</p> <p>Common concern: the rapid development of analytics and data mining tools by commercial organizations that do not build off of either community’s expertise, algorithms, and research results.</p>","","","","Collaboration; educational data mining; learning analytics and knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9N8XTSVH","book","2015","Zheng, Alice","Evaluating Machine Learning Models","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","Data science today is a lot like the Wild West: there’s endless opportunity and excitement, but also a lot of chaos and confusion. If you’re new to data science and applied machine learning, evaluating a machine-learning model can seem pretty overwhelming...","2015-09","2017-09-07 21:23:20","2017-09-07 21:23:20","2015-12-15 18:26:39","","","","","","","","","","","","O'Reily Media","Sebastopol, CA","","","","","","","","","<p>A/B Testing Take away</p> <p>A/B Testing always pops out in Job Description when I did the job searching, so this part catch my eye.</p> <p>- Key points</p> <p>1. Predominant method of online Test</p> <p>2. Have two groups: control(A: old) and experiment(B: new)</p> <p>3. Hypothesis Testing: <span style=""font-size: 11.000000pt; font-family: 'MinionPro';"">“Does this new model lead to a statistically significant change in the key metric?” </span></p> <p><span style=""font-size: 11.000000pt; font-family: 'MinionPro';"">4. Outcome: average value</span></p> <p> </p>","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LDHSLNI","blogPost","2015","Leong, B; Polonetsky, J","Why Opting Out of Student Data Collection Isn’t the Solution","EdSurge","","","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","In every privacy debate across every industry, the same questions arise about the rights of individuals to “opt-out” of their data being collected or used. So it should come as no surprise that the “when” and “how” of parent and student opt-outs of education data collection or use has become a robust","2015-03-16","2017-09-07 21:23:20","2017-09-07 21:23:20","2016-01-16 16:31:25","","","","","","","","","","","","","","","","","","","","","","<p>1. Violation of Fair Information Privacy Principles (FIPPS)</p> <p>2. need to clarify the purposes of student data collection are primary, the expected and implied permission when data is collected.</p>","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZ5HHGDD","videoRecording","2015","Educause","Why Is Measuring Learning So Difficult?","","","","","https://www.youtube.com/watch?v=_iv8A1pHNYA","Several higher education learning and assessment professionals discuss the difficulties of measuring learning.","2015-08-17","2017-09-07 21:23:21","2017-09-07 21:23:21","2016-01-17 18:50:57","","","","","","","","","","","","","","","","","","","YouTube","","","<p>learning is multidimensional thing</p> <p>simplify too much to capture data</p> <p>too contextual, knowledge is too bond</p> <p>trying to figure out what people know and what they can do: computer algorithm</p> <p>culture construct is really difficult to define measure</p> <p>define of ""measure"": no indicators that can be trusted, do know certain kind of thing to indicator of learning</p> <p>Culture, social implications, individual psychology things -- Complex: black box, multiple time points</p> <p>True Analytics: Reveal the connection the learner may or may not be aware of, should be beyond what is it now</p>","","","","Learning; Assessment; Education; educational assessment; EDUCAUSE; Higher Education; learners; Teaching and learning","","","","","","","","","","","","","","","","","","","","","470 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAGTGM9I","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2017-09-07 21:23:21","2017-09-07 21:23:21","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>Use of unlubricated policy from only a simple result of survey would distort the actual finding in given context.</p> <p>The application of policy or strategy should based on not just a statement, but need to consider the causal relationship and where does the statement come from.</p> <p>Data could be confused when looking from different angles.</p> <p> </p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENVQ2TEC","conferencePaper","2014","Clow, Doug","Data wranglers: human interpreters to help close the feedback loop","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","","","","","","2014","2017-09-07 21:23:21","2017-09-07 21:23:21","","49–53","","","","","","","","","","","ACM","","","","","","","","","","<p>Data Wranglers: academics who analyse data about student learning and prepare reports with actionable recommendations based on that data.</p> <p>Work with 4 main data sources: survey feedback; activity data; delivery data; aggregated completion</p> <p>activity of data wranglers: quality assurance and quality enhancement</p> <p>aim: improve the learning experience; desire for more data to be included in the reports</p> <p>Limitation: high cost in terms of time; process is not uniform; unearthed shows when sense-making activity; hard to keep substantial and sufficient engagement</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
