"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PHFFJWEL","journalArticle","2010","Bowers, Alex J.","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students: Grades, Data Driven Decision Making, Dropping out and Hierarchical Cluster Analysis","Practical Assessment, Research & Evaluation","","1531-7714","","","School personnel currently lack an effective method to pattern and visually interpret disaggregated achievement data collected on students as a means to help inform decision making. This study, through the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district (n=188), demonstrates a novel application of hierarchical cluster analysis and pattern visualization in which all data points collected on every student in a cohort can be patterned, visualized and interpreted to aid in data driven decision making by teachers and administrators. Additionally, as a proof-of-concept study, overall schooling outcomes, such as student dropout or taking a college entrance exam, are identified from the data patterns and compared to past methods of dropout identification as one example of the usefulness of the method. Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns from either K-12 or K-8. (Contains 5 figures.)","2010-05","2017-09-14 15:56:31","2017-09-14 15:56:31","2014-09-24 19:31:29","","","7","15","","","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students","","","","","","","en","","","","","ERIC","","","<p>Teacher-assigned grades matter:</p> <p>- predictive of overall student outcomes</p> <p>+ to assess a student's ability to negotiate the school process</p> <p> </p> <div class=""page"" title=""Page 8""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 12.000000pt; font-family: 'Garamond';"">The main goal of this study is to present hierarchical cluster analysis (HCA) and visualization techniques as a useful method for the organization and pattern analysis of large sets of school and district data to aid data driven decision making (3DM). </span></p> <div class=""page"" title=""Page 12""> <div class=""section""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 12.000000pt; font-family: 'Garamond';"">(a useful and interesting means to visualize and assess an entire disaggregated data history pattern for a student in comparison with every other student’s data pattern in a sample.)</span></p> </div> </div> </div> </div> <p>-</p> <div class=""page"" title=""Page 10""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 12.000000pt; font-family: 'Garamond';"">identifying student dropout </span></p> </div> </div> </div> <div class=""page"" title=""Page 10""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 12.000000pt; font-family: 'Garamond';"">- provides an attractive avenue for identifying time points for early instructional intervention by exploring specific student grade cluster patterns. </span></p> </div> </div> </div> </div> </div> </div>","","http://eric.ed.gov/?id=EJ933686","","data; data analysis; Decision Making; Dropouts; Elementary School Students; Grades (Scholastic); Identification; MULTIVARIATE analysis; School Districts; Secondary School Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3M4ZPNB7","journalArticle","2014","Grunspan, Daniel Z.; Wiggins, Benjamin L.; Goodreau, Steven M.","Understanding Classrooms through Social Network Analysis: A Primer for Social Network Analysis in Education Research","CBE-Life Sciences Education","",", 1931-7913","10.1187/cbe.13-08-0162","http://www.lifescied.org/content/13/2/167","Social interactions between students are a major and underexplored part of undergraduate education. Understanding how learning relationships form in undergraduate classrooms, as well as the impacts these relationships have on learning outcomes, can inform educators in unique ways and improve educational reform. Social network analysis (SNA) provides the necessary tool kit for investigating questions involving relational data. We introduce basic concepts in SNA, along with methods for data collection, data processing, and data analysis, using a previously collected example study on an undergraduate biology classroom as a tutorial. We conduct descriptive analyses of the structure of the network of costudying relationships. We explore generative processes that create observed study networks between students and also test for an association between network position and success on exams. We also cover practical issues, such as the unique aspects of human subjects review for network studies. Our aims are to convince readers that using SNA in classroom environments allows rich and informative analyses to take place and to provide some initial tools for doing so, in the process inspiring future educational studies incorporating relational data.","2014-06-20","2017-09-14 15:56:31","2017-09-14 15:56:31","2014-08-20 20:21:46","167-178","","2","13","","CBE Life Sci Educ","Understanding Classrooms through Social Network Analysis","","","","","","","en","","","","","www.lifescied.org","","","<p>Social Network Analysis:</p> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">SNA aims to understand the determinants, structure, and consequences of relationships be- tween actors.</span></p> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">Actors</span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">, also called </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">nodes</span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">, can be individuals, organizations, websites, or any entity that can be connected to other entities. A group of actors and the connections between them make up a network. </span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Uniqueness of SNA: the importance of relationships and emergent structure.</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Network analysis can give a baseline understanding of classroom net- work norms and illuminate major aspects of undergraduate learning. </span></p> <p> </p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Network Types:</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">1. </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">unipartite</span><span style=""font-size: 9pt; font-family: 'Palatino';""> (only one type of actor)</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">2. bipartite </span></p> <div class=""page"" title=""Page 3""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Ties:</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">1. binary <span style=""font-size: 9.000000pt; font-family: 'Palatino';"">whether or not a relation exists</span></span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">2. valued</span><span style=""font-size: 9.000000pt; font-family: 'Palatino';""> include additional quantitative information about the relation. </span></p> </div> </div> </div> <p> </p> <p>Social Network Data Collection</p> <div class=""page"" title=""Page 3""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">Egocentric </span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">studies focus on a sample of individuals (called “egos”) and the local social environment surrounding them without explicitly attempting to “connect the dots” in the network further. C</span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">ensus </span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">networks, some- times referred to as </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">whole </span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">networks, collect data from an entire bounded population of actors, </span></p> <p> </p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Network measures</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">1. network density: a global metric that simply indicates </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">how many </span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">ties are present. </span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">2. </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">homophily</span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">: a propensity for similar actors to be disproportionately connected in a relation of interest. </span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">  - happens in mutliple processes: </span></p> <div class=""page"" title=""Page 4""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">social selection </span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">and </span><span style=""font-size: 9.000000pt; font-family: 'Palatino'; font-style: italic;"">social influence</span><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">. Social selection occurs when a relationship is more likely to occur due to two actors having the same attributes, while social influence occurs when individuals change their attributes to match those of their relational partners, due to influence from those partners. </span></p> <p> </p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Actor-level variable: centrality</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">- measures of centrality</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">1. degree: the total number of connections a node has.</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">examining the equity or inequity in the number of ties be- tween individuals and can be done by looking at the degree distribution, which shows the distribution of degrees over an entire network. </span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">2. betweeness: whether actors serve as bridges in the shortest paths between two actors</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">3. closeness: how close one actor is to other actors on average, measured along geodesics.</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">4. eigenvector: Eigenvector centrality places importance on being connected to other well-connected individuals; having well-connected neighbors gives a higher eigenvector centrality than having the same number of neighbors who are less well connected. </span></p> <p> </p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Data Collection: Survey</span></p> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">Timing of survey:</span></p> <div class=""page"" title=""Page 6""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">1. classroom descriptions consisting of a single network ---&gt;  as early as possible<br /></span></p> <div class=""page"" title=""Page 6""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'Palatino';"">2. longitudinal studies involving several collections ---&gt; at regular intervals or around important classroom events. </span></p> </div> </div> </div> <p> </p> </div> </div> </div> <p> </p> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div>","","http://www.lifescied.org/content/13/2/167","Week 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95UJUWUX","blogPost","2014","Young, Jeffrey R.","Why Students Should Own Their Educational Data","The Chronicle of Higher Education Blogs: Wired Campus","","","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","2014-08-21","2017-09-14 15:56:31","2017-09-14 15:56:31","2014-08-23 21:32:22","","","","","","","","","","","","","","","","","","","","","","<p>the myth of average:</p> <p>population--&gt;individuals (x)</p> <p>wrong: not stable; too contextualized</p> <p> </p> <p>--&gt;start by analyzing individual patterns instead of aggregate data</p> <p> </p>","","http://chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C725IFDE","journalArticle","1994","Corbett, Albert T.; Anderson, John R.","Knowledge tracing: Modeling the acquisition of procedural knowledge","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/BF01099821","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/BF01099821","This paper describes an effort to model students' changing knowledge state during skill acquisition. Students in this research are learning to write short programs with the ACT Programming Tutor (APT). APT is constructed around a production rule cognitive model of programming knowledge, called theideal student model. This model allows the tutor to solve exercises along with the student and provide assistance as necessary. As the student works, the tutor also maintains an estimate of the probability that the student has learned each of the rules in the ideal model, in a process calledknowledge tracing. The tutor presents an individualized sequence of exercises to the student based on these probability estimates until the student has ‘mastered’ each rule. The programming tutor, cognitive model and learning and performance assumptions are described. A series of studies is reviewed that examine the empirical validity of knowledge tracing and has led to modifications in the process. Currently the model is quite successful in predicting test performance. Further modifications in the modeling process are discussed that may improve performance levels.","1994-12-01","2017-09-14 15:56:32","2017-09-14 15:56:32","2013-04-21 21:21:19","253-278","","4","4","","User Model User-Adap Inter","Knowledge tracing","","","","","","","en","","","","","link.springer.com.ezp-prod1.hul.harvard.edu","","","<p><span style=""color: #333333; font-family: Georgia, serif; font-size: 17px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: 0.102px; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #fcfcfc; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Students in this research are learning to write short programs with the ACT Programming Tutor (APT). APT is constructed around a production rule cognitive model of programming knowledge, called the</span><em class=""EmphasisTypeItalic "" style=""box-sizing: border-box; font-style: italic; color: #333333; font-family: Georgia, serif; font-size: 17px; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: 0.102px; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #fcfcfc; text-decoration-style: initial; text-decoration-color: initial;"">ideal student model</em><span style=""color: #333333; font-family: Georgia, serif; font-size: 17px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: 0.102px; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #fcfcfc; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">. This model allows the tutor to solve exercises along with the student and provide assistance as necessary. As the student works, the tutor also maintains an estimate of the probability that the student has learned each of the rules in the ideal model, in a process called</span><em class=""EmphasisTypeItalic "" style=""box-sizing: border-box; font-style: italic; color: #333333; font-family: Georgia, serif; font-size: 17px; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: 0.102px; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #fcfcfc; text-decoration-style: initial; text-decoration-color: initial;"">knowledge tracing</em><span style=""color: #333333; font-family: Georgia, serif; font-size: 17px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: 0.102px; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #fcfcfc; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">. The tutor presents an individualized sequence of exercises to the student based on these probability estimates until the student has ‘mastered’ each rule. </span></p>","","","","Education (general); empirical validity; individual differences; intelligent tutoring systems; Learning; Management of Computing and Information Systems; mastery learning; Multimedia Information Systems; procedural knowledge; Psychology, general; student modeling; User Interfaces and Human Computer Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VATZDFGC","conferencePaper","2012","Siemens, George; Baker, Ryan S. J. d.","Learning Analytics and Educational Data Mining: Towards Communication and Collaboration","Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge","978-1-4503-1111-3","","10.1145/2330601.2330661","http://doi.acm.org/10.1145/2330601.2330661","Growing interest in data and analytics in education, teaching, and learning raises the priority for increased, high-quality research into the models, methods, technologies, and impact of analytics. Two research communities -- Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need. This paper argues for increased and formal communication and collaboration between these communities in order to share research, methods, and tools for data mining and analysis in the service of developing both LAK and EDM fields.","2012","2017-09-14 15:56:32","2017-09-14 15:56:32","2015-01-16 03:15:55","252–254","","","","","","Learning Analytics and Educational Data Mining","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","<div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column"">Comparison between EDM&amp; LAK</div> <div class=""column""> </div> <div class=""column"">EDM:</div> <div class=""column"">1. tech field</div> <div class=""column"">2. machine learning</div> <div class=""column"">3. individual</div> <div class=""column"">4. automation</div> <div class=""column""> </div> <div class=""column"">LAK:</div> <div class=""column"">1. educ field</div> <div class=""column"">2. text&amp; SNA</div> <div class=""column"">3. holistic</div> <div class=""column"">4. human judgement<br style=""font-size: 9.000000pt; font-family: 'TimesNewRomanPSMT';"" /> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 9.000000pt; font-family: 'TimesNewRomanPSMT';""> </span></p> </div> </div> </div> </div> </div> </div>","","","","Collaboration; educational data mining; learning analytics and knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJHQKZRS","book","2015","Zheng, Alice","Evaluating Machine Learning Models","","","","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","Data science today is a lot like the Wild West: there’s endless opportunity and excitement, but also a lot of chaos and confusion. If you’re new to data science and applied machine learning, evaluating a machine-learning model can seem pretty overwhelming...","2015-09","2017-09-14 15:56:32","2017-09-14 15:56:32","2015-12-15 18:26:39","","","","","","","","","","","","O'Reily Media","Sebastopol, CA","","","","","","","","","<div class=""page"" title=""Page 17""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-size: 11.000000pt; font-family: 'MinionPro';"">Classification is about predicting class labels given input data. </span></p> </div> </div> </div>","","http://www.oreilly.com/data/free/evaluating-machine-learning-models.csp?intcmp=il-data-free-lp-lgen_free_reports_page","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6V53QAR","videoRecording","2015","Educause","Why Is Measuring Learning So Difficult?","","","","","https://www.youtube.com/watch?v=_iv8A1pHNYA","Several higher education learning and assessment professionals discuss the difficulties of measuring learning.","2015-08-17","2017-09-14 15:56:32","2017-09-14 15:56:32","2016-01-17 18:50:57","","","","","","","","","","","","","","","","","","","YouTube","","","<p>why is measuring learning so difficult?</p> <p>1. simplify the learning process</p> <p>2. learning is contextual</p> <p>3. black box (social, psychological)</p> <p>4. hard to find the reliable proxy</p> <p>5. include growth?</p> <p>6. what connections are learners making?</p>","","","","Learning; Assessment; Education; educational assessment; EDUCAUSE; Higher Education; learners; Teaching and learning","","","","","","","","","","","","","","","","","","","","","470 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GZQ4G43","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2017-09-14 15:56:32","2017-09-14 15:56:32","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>1. be cautious of the implication of a finding</p> <p>2. correlation is not equal to causality</p> <p>3. or an indicator cannot be the end</p> <p>4. as an educator we have to look beyond the indicators can</p> <p>5. think what is the origins of international trends</p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FW2BALUK","webpage","2015","RStudio","The Data Wrangling Cheatsheet","","","","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","2015-01","2017-09-14 15:56:33","2017-09-14 15:56:33","2016-01-18 18:42:27","","","","","","","","","","","","","","","","","","","","","","<p>reshaping data:</p> <p>tidyr::gather( )</p> <p>tidyr::separate( )</p> <p>dplyr::select( )</p> <p> </p> <p>Summarise data:</p> <p> dplyr::summarise(.data, avg=mean())</p> <p> </p> <p>Make new variables</p> <p>dplyr::mutate(.data)</p> <p> </p> <p>Combine datasets</p> <p>dplyr::left_join</p> <p>dplyr::right_join</p> <p>dplyr::inner_join</p> <p>dplyr::full_join</p> <p> </p> <p> </p>","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JUN6HP5","conferencePaper","2014","Clow, Doug","Data wranglers: human interpreters to help close the feedback loop","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","","","","","","2014","2017-09-14 15:56:33","2017-09-14 15:56:33","","49–53","","","","","","","","","","","ACM","","","","","","","","","","<p>Data Wranglers:</p> <p> </p> <p>- sense-making and social processes are important</p> <p>    because ""learning is a complex social activity.""</p> <p> </p> <p>- Data Wranglers: to translate the theory described above into practice:</p> <p>    to act as human sense-makers, facilitating action on feedback from learners,</p> <p>    making better sense of what that feedback means and how the data can be improved (double</p> <p>    -loop learning), and helping to develop the Community of Practice around the use of learning analytics.</p> <p> </p> <p> </p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
