"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"X8YP5HU6","journalArticle","2014","Shermis, M.D.","State-of-the-art automated essay scoring: Competition, results, and future directions from a United States demonstration","Assessing Writing","","","","http://www.sciencedirect.com.ezp-prod1.hul.harvard.edu/science/article/pii/S1075293513000196","","2014-04","2017-11-28 17:27:27","2017-11-28 17:27:27","2014-08-20 23:48:38","53-76","","","20","","","","","","","","","","","","","","","","","","","","http://www.sciencedirect.com.ezp-prod1.hul.harvard.edu/science/article/pii/S1075293513000196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFRTSLTC","webpage","2014","Honan, Mat","I Liked Everything I Saw on Facebook for Two Days. Here’s What It Did to Me | Gadget Lab","WIRED","","","","http://www.wired.com/2014/08/i-liked-everything-i-saw-on-facebook-for-two-days-heres-what-it-did-to-me/","I like everything. Or at least I did, for 48 hours. Literally everything Facebook sent my way, I liked---even if I hated it.","2014-08-11","2017-11-28 17:27:27","2017-11-28 17:27:27","2014-08-12 14:01:43","","","","","","","","","","","","","","","","","","","","","","","","http://www.wired.com/2014/08/i-liked-everything-i-saw-on-facebook-for-two-days-heres-what-it-did-to-me/","","Facebook; like buttons; News Feed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKZG4ZAW","conferencePaper","2013","Lee, Victor R.; Drake, Joel","Quantified Recess: Design of an Activity for Elementary Students Involving Analyses of Their Own Movement Data","","978-1-4503-1918-8","","10.1145/2485760.2485822","http://doi.acm.org.ezp-prod1.hul.harvard.edu/10.1145/2485760.2485822","Recess is often a time for children in school to engage recreationally in physically demanding and highly interactive activities with their peers. This paper describes a design effort to encourage fifth-grade students to examine sensitivities associated with different measures of center by having them analyze activities during recess using over the course of a week using Fitbit activity trackers and TinkerPlots data visualization software. We describe the activity structure some observed student behaviors during the activity. We also provide a descriptive account, based on video records and transcripts, of two students who engaged thoughtfully with their recess data and developed a more sophisticated understanding of when and how outliers affect means and medians.","2013","2017-11-28 17:27:29","2017-11-28 17:27:29","2014-02-27 05:07:35","273–276","","","","","","Quantified Recess","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","","","","","activity trackers; Collaboration; competition; elementary students; fitbit; physical activity; Quantified Self; TinkerPlots","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RI86NZQJ","blogPost","2015","Manai, J","The Learning Analytics Landscape: Tension Between Student Privacy and the Process of Data Mining","Carnegie Foundation for the Advancement of Teaching","","","","http://www.carnegiefoundation.org/blog/the-learning-analytics-landscape-tension-between-student-privacy-and-the-process-of-data-mining/","Data mining is a powerful tool being used by educational institutions to support student success, but often students do not know what data are being","2015-11-06","2017-11-28 17:27:30","2017-11-28 17:27:30","2016-01-06 22:44:02","","","","","","","The Learning Analytics Landscape","","","","","","","","","","","","","","","","","http://www.carnegiefoundation.org/blog/the-learning-analytics-landscape-tension-between-student-privacy-and-the-process-of-data-mining/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MI6P8MVZ","journalArticle","2015","Krueger, Keith R.; Moore, Bob","New technology “clouds” student data privacy","Phi Delta Kappan","","0031-7217, 1940-6487","10.1177/0031721715569464","http://pdk.sagepub.com/content/96/5/19","As technology has leaped forward to provide valuable learning tools, parents and policy makers have begun raising concerns about the privacy of student data that schools and systems have. Federal laws are intended to protect students and their families but they have not and will never be able to keep up with rapidly evolving technology. School systems can help themselves and their students by following a list of guidelines, the authors say.","2015-02-01","2017-11-28 17:27:31","2017-11-28 17:27:31","2015-12-17 16:16:17","19-24","","5","96","","Phi Delta Kappan","","","","","","","","en","","","","","pdk.sagepub.com","","","","","http://pdk.sagepub.com/content/96/5/19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCT7TFQJ","blogPost","2015","Leong, B; Polonetsky, J","Why Opting Out of Student Data Collection Isn’t the Solution","EdSurge","","","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","In every privacy debate across every industry, the same questions arise about the rights of individuals to “opt-out” of their data being collected or used. So it should come as no surprise that the “when” and “how” of parent and student opt-outs of education data collection or use has become a robust","2015-03-16","2017-11-28 17:27:32","2017-11-28 17:27:32","2016-01-16 16:31:25","","","","","","","","","","","","","","","","","","","","","","","","https://www.edsurge.com/news/2015-03-16-why-opting-out-of-student-data-collection-isn-t-the-solution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJSL27GJ","videoRecording","2013","Poulson, Barton","Up and Running with R","","","","","http://www.lynda.com/R-tutorials/Up-Running-R/120612-2.html?org=nyu.edu","Introduces the R statistical processing language, including how to install R, read data from SPSS and spreadsheets, analyze data, and create charts and plots.","2013-04-04","2017-11-28 17:27:32","2017-11-28 17:27:32","2016-01-17 18:03:03","","","","","","","","","","","","Lynda.com","","","","","","","","","","","","http://www.lynda.com/R-tutorials/Up-Running-R/120612-2.html?org=nyu.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EYDM46GM","webpage","2015","RStudio","The Data Wrangling Cheatsheet","","","","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","2015-01","2017-11-28 17:27:34","2017-11-28 17:27:34","2016-01-18 18:42:27","","","","","","","","","","","","","","","","","","","","","","","","http://www.rstudio.com/wp-content/uploads/2015/02/data-wrangling-cheatsheet.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USLYPVQ8","magazineArticle","2015","Kucirkova, Natalia; FitzGerald, Elizabeth","Zuckerberg is ploughing billions into 'personalised learning' – why?","The Conversation","","","","http://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","Zuckerburg wants to plough billions into personalised learning, but his way may not be the right way.","2015-12-09","2017-11-28 17:27:34","2017-11-28 17:27:34","2016-01-18 19:14:05","","","","","","","","","","","","","","","","","","","","","","<p>-personalised learning is about teachers “working with students to customise instruction to meet the student’s individual needs and interests”. <br />- human work is replaced by technology, algorithms provide users with content based on an analysis of their past behaviour and demonstrated interests<br />-using algorithms to feed information to kids can go wrong and produce uneven development, neglecting ""general"" areas<br />-this article looks at personalized learning as running opposite to using teachers, but I really view the two as complementary approaches<br />-data privacy is a issued with personalized learning</p>","","https://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZ9YP8JX","blogPost","2013","Perez-Riverol, Yasset","Introduction to Feature selection for bioinformaticians using R, correlation matrix filters, PCA & backward selection","R-bloggers","","","","http://www.r-bloggers.com/introduction-to-feature-selection-for-bioinformaticians-using-r-correlation-matrix-filters-pca-backward-selection/","Bioinformatics is becoming more and more a Data Mining field. Every passing day, Genomics and Proteomics yield bucketloads of multivariate data (genes, proteins, DNA, identified peptides, structures), and every one of these biological data units are described by a number of features: length, physicochemical properties, scores, etc. Careful consideration of which features to select when trying to reduce the dimensionality of a specific dataset is, therefore, critical if one wishes to analyze and understand their impact on a model, or to identify what attributes produce a specific biological effect. For instance, considering a predictive model C1A1 + C2A2 + C3A3 … CnAn = S, where Ci are constants, Ai are features or attributes and S is the predictor output (retention time, toxicity, score, etc). It is essential to identify which of those features (A1, A2 and A3…An) are most relevant to the model and to understand how they correlate with S, as working with such a subset will enable the researcher to discard a lot of irrelevant and redundant information. There are two main approaches to this selection process:  Filter approaches: you select the features first, then you use this subset to execute classification or clustering algorithms, etc; Embedded or Wrapper approaches a classification algorithm is applied to the raw dataset in order to identify the most relevant features. One of the simplest and most powerful filter approaches is the use of  correlation matrix filters. In regression and data mining problems, variables may be highly correlated with one another or ""redundant"". For example in cheminformatics, aromatic rings, bond counts and carbon atom counts can be very tightly correlated. If so, any one of these variables could be used as a proxy for all the others. It is best to choose the feature which is most likely to be the direct cause of toxicity, absorption or a specific response distribution.  Correlation Matrix :R Example: Removing features with more than 0.70 of Correlation.import java.util.List;library(corrplot)#corrplot: the library to compute correlation matrix.datMy <- read.table(""data.csv"", header = TRUE)#read the tab file using the read table function.datMy.scale<- scale(datMy[2:ncol(datMy)],center=TRUE,scale=TRUE);#scale all the features (from feature 2 bacause feature 1 is the predictor output)corMatMy <- cor(datMy.scale)#compute the correlation matrixcorrplot(corMatMy, order = ""hclust"")#visualize the matrix, clustering features by correlation index. Resulting Output: Highly Correlate Matrix for 400 features.  After inspecting the matrix, we set the correlation threshold at 0.70.highlyCor <- findCorrelation(corMatMy, 0.70)#Apply correlation filter at 0.70,#then we remove all the variable correlated with more 0.7.datMyFiltered.scale <- datMy.scale[,-highlyCor]corMatMy <- cor(datMyFiltered.scale)corrplot(corMatMy, order = ""hclust"") Resulting Output: Correlation matrix after filter. Now it is possible to filter out “redundant” features by examining in detail the correlation matrix. Remember that the closer the correlation between two variables is to 1, the more related their behavior and the more redundant one is with respect to the other. Using PCA A relatively sophisticated way to do the correlation matrix analysis would be to perform a Principal Components Analysis (PCA). Feature extraction approaches transform data in high-dimensional space to a space of fewer dimensions. Principal component analysis, the most important linear technique for reducing dimensionality, performs a linear mapping of the data to a lower dimensional space in such a way that the variance of the data in the low-dimensional representation is maximized. In other words, PCA analysis builds a set of features by selecting those axes which maximize data variance. Principal Component Analysis (PCA) is a multivariate technique that summarizes systematic patterns of variation in the data. From a data analysis standpoint, PCA is used for studying one table of observations and variables with the idea of transforming the observed variables into a set of new variables, the principal components, which are uncorrelated and explain the variation of the data. Therefore, PCA can be used to bring down a “complex” data set to a lower dimensionality, in order to reveal the structures or the dominant types of variations in both the observations and the variables. PCA in R In R, several functions from a number of different packages can be used to perform PCA. My suggestion is FactoMineR whose typical PCA output consists of a set of eigenvalues, a table with the scores or Principal Components (PCs), and a table of loadings (or correlations between variables and PCs).R Example: PCA function using FactoMineR for 400 features & 5 PCs require(FactoMineR) # PCA with function PCAdatMy <- read.table(""data.csv"", header = TRUE)#read the tab file using the read table function.pca <- PCA(datMy, scale.unit=TRUE, ncp=5, graph=T)#scale all the features,  ncp: number of dimensions kept in the results (by default 5)dimdesc(pca)#This line of code will sort the variables the most linked to each PC. It is very useful when you have many variables. Here, you can find an excellent tutorial on FactoMineR and Principal Component analysis in R: Wrapper Approaches with Backwards Selection""Wrapper"" approaches can be viewed as built-in functions to optimize the number of predictors in the optimization or regression problem.  Many feature selection routines use a ""wrapper"" approach to find appropriate variables such that an algorithm searching through feature space repeatedly fits the model with different predictor sets. The best predictor set is determined by some measure of performance (correlation R^2, root-mean-square deviation). An example of one search routine is backwards selection (a.k.a. recursive feature elimination). In many cases, using these models with built-in feature selection will be more efficient than algorithms where the search routine for the right predictors is external to the model. Built-in feature selection typically couples the predictor search algorithm with parameter estimation, and is usually optimized with a single objective function (e.g. error rates or likelihood). Using Built-in Backward SelectionThe algorithm fits the model to all predictors. Each predictor is ranked according to relevance to the model. With each iteration of feature selection, the Ci top-ranked predictors are retained, the model is refit and performance is re-assessed. Built-in backward selection is being used for at least three purposes: predictor selection, model fitting and performance evaluation. Unless the number of samples is large, especially in relation to the number of variables, one static training set may not be able to fulfill these needs. The ""crantastic"" package caret contains functions for training and plotting classification and regression models. In this case, the rfe function is used to obtain the potential selection. It has several arguments:  x, a matrix or data frame of predictor variables y, a vector (numeric or factor) of outcomes sizes, an integer vector for the specific subset sizes that should be tested (which must not include ncol(x)) rfeControl, a list of options that can be used to specify the model and the methods for prediction, ranking etc.  For a specific model, a set of functions must be specified in rfeControl$functions. There are a number of pre-defined sets of functions for several models, including: linear regression (in the object lmFuncs), random forests (rfFuncs), naive Bayes (nbFuncs), bagged trees (treebagFuncs) and functions that can be used with caret's train function (caretFuncs). R example: Selecting features using backward selection and the caret package library(caret);#load caret librarydata_features<-as.matrix(read.table(""data-features.csv"",sep=""\t"", header=TRUE));#load data featuresdata_class<-as.matrix(read.table('data.csv', header=TRUE));#load data classesdata_features<- scale(data_features, center=TRUE, scale=TRUE);#scale data featuresinTrain <- createDataPartition(data_class, p = 3/4, list = FALSE); #Divide the dataset in train and test sets#Create the Training Dataset for Descriptors trainDescr <- data_features[inTrain,];# Create the Testing dataset for DescriptorstestDescr <- data_features[-inTrain,];trainClass <- data_class[inTrain];testClass <- data_class[-inTrain];descrCorr <- cor(trainDescr);highCorr <- findCorrelation(descrCorr, 0.70);trainDescr <- trainDescr[, -highCorr];testDescr <- testDescr[, -highCorr];# Here, we can included a correlation matrix analysis to remove the redundant features before the backwards selection svmProfile <- rfe(x=trainDescr, y = trainClass, sizes = c(1:5), rfeControl= rfeControl(functions = caretFuncs,number = 2),method = ""svmRadial"",fit = FALSE);#caret function: the rfe is the backwards selection, c is the possible sizes of the features sets, and method the optimization method is a support vector machine. Finally I would like to recommned an excellent Review about Feature Selection in Bioinformatics.","2013-10-17","2017-11-28 17:27:36","2017-11-28 17:27:36","2016-01-18 19:42:18","","","","","","","","","","","","","","","","","","","","","","","","http://www.r-bloggers.com/introduction-to-feature-selection-for-bioinformaticians-using-r-correlation-matrix-filters-pca-backward-selection/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
